Year,WW,Rainfall_mm,Highest_30Min_Rainfall_mm,Highest_60Min_Rainfall_mm,Highest_120Min_Rainfall_mm,Mean_Temperature_C,Max_Temperature_C,Min_Temperature_C,Mean_WindSpeed_kmh,Max_WindSpeed_kmh,LocationId
2016,12,0.4,0.371428571,0.4,0.4,27.88571429,32.64285714,24.51428571,9.785714286,29.41428571,46
2016,13,3.6,2.657142857,2.971428571,2.971428571,27.88571429,32.72857143,24.72857143,9.414285714,28.17142857,46
2016,14,0.371428571,0.371428571,0.371428571,0.371428571,28.61428571,32.97142857,25.3,11.37142857,36,46
2016,15,0.142857143,0.142857143,0.142857143,0.142857143,28.55714286,33.74285714,25.28571429,9.414285714,28.14285714,46
2016,16,1.485714286,1.114285714,1.342857143,1.4,28.8,34.44285714,25.77142857,9.514285714,29.71428571,46
2016,17,0.085714286,0.085714286,0.085714286,0.085714286,29.37142857,34.65714286,26.15714286,9.4,30.07142857,46
2016,18,3.485714286,2.742857143,3.314285714,3.4,28.05714286,34.2,25.12857143,9.371428571,32.8,46
2016,19,0.514285714,0.457142857,0.485714286,0.514285714,28.94285714,34.64285714,25.84285714,9.571428571,28.74285714,46
2016,20,3,2.628571429,2.628571429,2.742857143,28.64285714,34.17142857,25.77142857,9.628571429,28.97142857,46
2016,21,10.45714286,8,9.542857143,10.31428571,28.01428571,33.38571429,25.02857143,9.485714286,28.85714286,46
2016,22,6.685714286,4.285714286,4.8,5.6,28.47142857,33.54285714,25.3,8.985714286,30.71428571,46
2016,23,0.8,0.428571429,0.542857143,0.571428571,27.625,32.35714286,24.8,9,28.94285714,46
2016,24,6.228571429,3.542857143,4.428571429,6.028571429,27.95714286,33.2,25.12857143,8.942857143,29.41428571,46
2016,25,12.31428571,9.257142857,9.857142857,9.971428571,27.12857143,31.9,24.5,8.842857143,31.14285714,46
2016,26,14.11428571,7.085714286,11.17142857,12.91428571,27.32857143,31.75714286,24.4,8.585714286,30.98571429,46
2016,27,0.314285714,0.171428571,0.257142857,0.285714286,28.9,33.24285714,26.04285714,8.7,27.8,46
2016,28,1.628571429,1.285714286,1.571428571,1.628571429,28.92857143,33.4,25.62857143,8.828571429,31.94285714,46
2016,29,11.25714286,7.114285714,8.914285714,10.74285714,27.22857143,32.01428571,24.52857143,8.571428571,33.37142857,46
2016,30,23.91428571,14.57142857,17.85714286,18.6,26.58333333,31.55714286,23.35714286,8.571428571,29.45714286,46
2016,31,0.4,0.2,0.4,0.4,26.6,32.4,24.7,8.3,26.6,46
2016,32,1.3,1.1,1.3,1.3,NULL,33.7,25,8.65,30.25,46
2016,33,0.028571429,0.028571429,0.028571429,0.028571429,28.45714286,33.22857143,25.65714286,8.585714286,30.27142857,46
2016,34,6.057142857,5.485714286,5.8,5.942857143,28.4,33.3,24.52857143,8.9,34.65714286,46
2016,35,14.92,9.6,13.56,14.64,28.05,32.55,25.05,8.42,31.48,46
2016,36,1.95,1.25,1.5,1.5,27.5,31.9,24.825,8.55,31.525,46
2016,1,12.2,4.7,7.7,10.9,27,28.8,24.4,8.25,48.4,47
2016,2,1.771428571,0.628571429,0.742857143,0.8,28.18571429,30.77142857,26.28571429,8.571428571,32.8,47
2016,3,0.942857143,0.942857143,0.942857143,0.942857143,28.71428571,31.35714286,27.04285714,7.942857143,31.2,47
2016,4,5.942857143,2.942857143,5.057142857,5.285714286,28.44285714,31.22857143,26.64285714,7.928571429,34.2,47
2016,5,2.028571429,0.942857143,1.057142857,1.314285714,28.68571429,31.31428571,26.52857143,10.22857143,39.2,47
2016,6,1.4,0.828571429,0.885714286,1.228571429,28.61428571,31.38571429,26.61428571,9.771428571,36.87142857,47
2016,7,3.971428571,1.057142857,1.857142857,1.971428571,27.7,29.55714286,26.15714286,11.01428571,36.31428571,47
2016,8,9.228571429,2.028571429,2.542857143,2.771428571,27.81428571,30.28571429,26.18571429,10.38571429,40.62857143,47
2016,9,6.457142857,2.4,4.142857143,5.2,27.88571429,30.5,25.77142857,12.24285714,44.64285714,47
2016,10,0.114285714,0.057142857,0.057142857,0.057142857,28.55714286,31.08571429,26.87142857,13.98571429,45.98571429,47
2016,11,0.057142857,0.057142857,0.057142857,0.057142857,28.85714286,31.7,27.05714286,10.07142857,35.88571429,47
2016,12,0.485714286,0.4,0.485714286,0.485714286,28.68571429,31.84285714,26.72857143,9.614285714,35.94285714,47
2016,13,2.428571429,1.314285714,2.114285714,2.428571429,28.82857143,31.32857143,27.04285714,8.614285714,31.47142857,47
2016,14,0,0,0,0,29.44285714,32.51428571,27.42857143,11.88571429,40.84285714,47
2016,15,5.771428571,3.571428571,4.085714286,4.228571429,28.95714286,31.15714286,27.1,8.5,33.47142857,47
2016,16,1.971428571,1.428571429,1.685714286,1.885714286,29.45714286,31.52857143,27.08571429,10.08571429,33.94285714,47
2016,17,1.2,1.057142857,1.171428571,1.2,29.77142857,31.98571429,27.48571429,9.257142857,31.57142857,47
2016,18,9.428571429,6.257142857,9.114285714,9.4,29.24285714,30.98571429,26.52857143,7.8,31.8,47
2016,19,0.028571429,0.028571429,0.028571429,0.028571429,29.88571429,31.75714286,28.31428571,8.371428571,29.88571429,47
2016,20,1.8,1.142857143,1.142857143,1.657142857,29.52857143,31.1,27.44285714,8.957142857,34.02857143,47
2016,21,8.571428571,3.857142857,5.485714286,7.428571429,29.11428571,31.55714286,26.57142857,9.042857143,34.61428571,47
2016,22,9.428571429,5.628571429,6.114285714,6.457142857,29.41428571,31.34285714,26.55714286,12.58571429,38.4,47
2016,23,2.714285714,1.771428571,2.142857143,2.485714286,28.87142857,30.75714286,26.74285714,8.085714286,40.12857143,47
2016,24,0.885714286,0.685714286,0.714285714,0.828571429,29.25714286,30.74285714,27.11428571,10.62857143,47.47142857,47
2016,25,5.4,3.6,4.8,4.942857143,28.62857143,30.04285714,26.22857143,10.98571429,41.4,47
2016,26,3.542857143,1.285714286,1.742857143,2.2,28.67142857,30.52857143,26.47142857,10.81428571,35.11428571,47
2016,27,0.085714286,0.057142857,0.085714286,0.085714286,29.8,31.04285714,28.48571429,13.84285714,27.75714286,47
2016,28,0.228571429,0.228571429,0.228571429,0.228571429,29.82857143,31.37142857,28.1,14.35714286,34.51428571,47
2016,29,3.771428571,2.028571429,3.314285714,3.714285714,28.87142857,30.32857143,26.5,11.07142857,35.07142857,47
2016,30,15.8,6.428571429,10.51428571,13.85714286,27.64285714,29.91428571,25.14285714,9.328571429,38.88571429,47
2016,31,2.857142857,1.628571429,1.742857143,1.942857143,28.35714286,30.08571429,26.01428571,10.08571429,37.65714286,47
2016,32,2.2,1.628571429,1.828571429,2.028571429,28.61428571,30.08571429,26.12857143,13.31428571,40.48571429,47
2016,33,1.971428571,1.971428571,1.971428571,1.971428571,29.52857143,30.77142857,28.01428571,14.12857143,33.9,47
2016,34,1.828571429,1.171428571,1.571428571,1.742857143,29.38571429,30.78571429,27.42857143,16.44285714,37.04285714,47
2016,35,7.2,5,6.371428571,6.971428571,29,30.44285714,26.07142857,15.92857143,37.62857143,47
2016,36,4.95,3.6,4.25,4.6,28.725,30.6,25.9,10.25,47.25,47
2016,1,5.5,2.6,3.3,4.1,26.9,28.75,24.45,9.55,38,48
2016,2,0.533333333,0.166666667,0.266666667,0.366666667,28.61428571,32.15714286,26.51428571,9,28.08571429,48
2016,3,4.685714286,3.2,4.2,4.542857143,29.02857143,33.58571429,26.58571429,7.057142857,34.51428571,48
2016,4,3.971428571,2.628571429,2.742857143,2.971428571,28.68571429,32.58571429,26.6,7.142857143,30.47142857,48
2016,5,6.571428571,3.742857143,3.971428571,4.457142857,28.7,32.38571429,26.42857143,9.471428571,36.51428571,48
2016,6,8,5.9,6.733333333,7.266666667,28.65714286,32.64285714,26,9.342857143,33.52857143,48
2016,7,5.657142857,3.771428571,4.571428571,4.685714286,27.68571429,30.32857143,25.58571429,11.11428571,36,48
2016,8,12,2.057142857,2.828571429,4.142857143,28.02857143,31.48571429,26.01428571,10.34285714,33.98571429,48
2016,9,2.771428571,1.8,1.942857143,2.085714286,28.08571429,31.88571429,25.81428571,13.27142857,36.25714286,48
2016,10,0,0,0,0,28.8,32.17142857,26.92857143,13.67142857,38.84285714,48
2016,11,3.171428571,2.171428571,2.971428571,3.171428571,29.27142857,33.22857143,26.94285714,8.757142857,28.75714286,48
2016,12,0.8,0.542857143,0.6,0.771428571,29.1,33.21428571,26.6,8.728571429,29.78571429,48
2016,13,0,0,0,0,29.65714286,33.37142857,27.54285714,7.971428571,27.97142857,48
2016,14,0,0,0,0,29.77142857,33.65714286,27.51428571,11.31428571,32.65714286,48
2016,15,1.2,0.571428571,0.771428571,0.8,29.64285714,33.55714286,27.31428571,7.057142857,26.3,48
2016,16,2.714285714,2.085714286,2.6,2.657142857,30.12857143,33.85714286,27.08571429,5.957142857,29.11428571,48
2016,17,5.085714286,3.628571429,4.742857143,5.085714286,30.2,34.75714286,27.24285714,5.985714286,26.22857143,48
2016,18,0.428571429,0.428571429,0.428571429,0.428571429,29.98571429,33.88571429,27.85714286,4.942857143,26.48571429,48
2016,19,0,0,0,0,30.71428571,34.92857143,28.42857143,5.3,20.15714286,48
2016,20,12.02857143,9.6,11.51428571,11.94285714,29.97142857,33.87142857,26.82857143,5.857142857,30.14285714,48
2016,21,5.971428571,4.771428571,5.228571429,5.657142857,29.55714286,33.24285714,26.64285714,7.142857143,31.45714286,48
2016,22,8.285714286,6.257142857,7.342857143,7.885714286,29.92857143,33.64285714,26.37142857,6.785714286,35.2,48
2016,23,8.885714286,7.542857143,8.2,8.314285714,28.98571429,32.31428571,25.75714286,7.314285714,40.75714286,48
2016,24,2.057142857,1.028571429,1.4,1.8,29.52857143,33.1,26.91428571,6.785714286,31.77142857,48
2016,25,6.6,3.571428571,4.257142857,5.057142857,28.74285714,31.85714286,25.91428571,8.5,35.42857143,48
2016,26,6.571428571,2.314285714,3.285714286,5.228571429,28.84285714,32.22857143,26.22857143,8.228571429,32.25714286,48
2016,27,0.028571429,0.028571429,0.028571429,0.028571429,30.31428571,33.38571429,28.41428571,6.171428571,22.68571429,48
2016,28,1.371428571,0.8,0.8,1.371428571,30.34285714,34.08571429,27.68571429,6.528571429,29.15714286,48
2016,29,1.914285714,1.4,1.685714286,1.828571429,29.07142857,32.58571429,26.6,8.771428571,37.28571429,48
2016,30,20.85714286,8.628571429,11.02857143,13.11428571,27.75714286,31.37142857,24.35714286,11.57142857,45.31428571,48
2016,31,2.542857143,1.228571429,1.685714286,1.742857143,28.5,31.9,25.82857143,10.12857143,35.92857143,48
2016,32,4.228571429,3.914285714,4,4.028571429,28.94285714,32.3,26.12857143,10.68571429,38.05714286,48
2016,33,1.314285714,1.314285714,1.314285714,1.314285714,29.95714286,33.01428571,27.74285714,9.057142857,30.55714286,48
2016,34,2.371428571,1.571428571,1.8,2.114285714,29.85714286,33.28571429,27.3,9.471428571,32.3,48
2016,35,6,3.028571429,4.142857143,5.657142857,29.17142857,32.12857143,26.21428571,11.28571429,38.08571429,48
2016,36,4.95,4.1,4.5,4.75,29.2,32.65,26.325,10.55,32.75,48
2016,1,9.5,5.6,6.1,8,NULL,NULL,NULL,NULL,NULL,49
2016,2,0.733333333,0.633333333,0.666666667,0.7,NULL,NULL,NULL,NULL,NULL,49
2016,3,7.457142857,5.371428571,5.514285714,6.857142857,NULL,NULL,NULL,NULL,NULL,49
2016,4,5.457142857,4.428571429,4.514285714,5.228571429,NULL,NULL,NULL,NULL,NULL,49
2016,5,10.25714286,6.571428571,7.828571429,8.971428571,NULL,NULL,NULL,NULL,NULL,49
2016,6,2.971428571,2.057142857,2.371428571,2.542857143,NULL,NULL,NULL,NULL,NULL,49
2016,7,5.542857143,3.742857143,4.742857143,5.028571429,NULL,NULL,NULL,NULL,NULL,49
2016,8,16.85714286,5.942857143,7.685714286,9.942857143,NULL,NULL,NULL,NULL,NULL,49
2016,9,1.057142857,0.314285714,0.542857143,0.857142857,NULL,NULL,NULL,NULL,NULL,49
2016,10,1.857142857,1.314285714,1.571428571,1.8,NULL,NULL,NULL,NULL,NULL,49
2016,11,5.228571429,3.457142857,4.657142857,4.828571429,NULL,NULL,NULL,NULL,NULL,49
2016,12,3.285714286,2.085714286,2.6,3.257142857,NULL,NULL,NULL,NULL,NULL,49
2016,13,3.914285714,3.285714286,3.885714286,3.914285714,NULL,NULL,NULL,NULL,NULL,49
2016,14,0.171428571,0.171428571,0.171428571,0.171428571,NULL,NULL,NULL,NULL,NULL,49
2016,15,7.685714286,4.8,5.914285714,7.628571429,NULL,NULL,NULL,NULL,NULL,49
2016,16,3.457142857,2.942857143,3.257142857,3.342857143,NULL,NULL,NULL,NULL,NULL,49
2016,17,9.457142857,6.685714286,8.314285714,9.285714286,NULL,NULL,NULL,NULL,NULL,49
2016,18,3.742857143,2.6,3.342857143,3.657142857,NULL,NULL,NULL,NULL,NULL,49
2016,19,10.17142857,8.485714286,9.742857143,10,NULL,NULL,NULL,NULL,NULL,49
2016,20,6.657142857,4.857142857,5.714285714,6.4,NULL,NULL,NULL,NULL,NULL,49
2016,21,11.11428571,5.428571429,7.4,8.542857143,NULL,NULL,NULL,NULL,NULL,49
2016,22,5.6,3.228571429,4.542857143,5.257142857,NULL,NULL,NULL,NULL,NULL,49
2016,23,4.228571429,3.457142857,3.828571429,4.057142857,NULL,NULL,NULL,NULL,NULL,49
2016,24,16.85714286,11.48571429,15.11428571,16.14285714,NULL,NULL,NULL,NULL,NULL,49
2016,25,23.02857143,9.285714286,12.28571429,16.91428571,NULL,NULL,NULL,NULL,NULL,49
2016,26,7.285714286,3.457142857,4.571428571,6.371428571,NULL,NULL,NULL,NULL,NULL,49
2016,27,0.114285714,0.114285714,0.114285714,0.114285714,NULL,NULL,NULL,NULL,NULL,49
2016,28,4.8,2.342857143,3.257142857,4.742857143,NULL,NULL,NULL,NULL,NULL,49
2016,29,12.82857143,8.085714286,10.51428571,12.62857143,NULL,NULL,NULL,NULL,NULL,49
2016,30,13.94285714,8.6,10.54285714,11.54285714,NULL,NULL,NULL,NULL,NULL,49
2016,31,14.6,10.71428571,13.48571429,13.97142857,NULL,NULL,NULL,NULL,NULL,49
2016,32,0,0,0,0,NULL,NULL,NULL,NULL,NULL,49
2016,1,11.6,5.5,8.2,9.7,NULL,NULL,NULL,NULL,NULL,50
2016,2,1.742857143,0.914285714,1.371428571,1.485714286,NULL,NULL,NULL,NULL,NULL,50
2016,3,9.2,6.571428571,9.085714286,9.142857143,NULL,NULL,NULL,NULL,NULL,50
2016,4,7.142857143,6,6.4,6.628571429,NULL,NULL,NULL,NULL,NULL,50
2016,5,1.371428571,1.028571429,1.085714286,1.171428571,NULL,NULL,NULL,NULL,NULL,50
2016,6,3.6,1.685714286,2.285714286,2.457142857,NULL,NULL,NULL,NULL,NULL,50
2016,7,4.6,3,3.342857143,3.514285714,NULL,NULL,NULL,NULL,NULL,50
2016,8,15.71428571,5.171428571,6.028571429,7.8,NULL,NULL,NULL,NULL,NULL,50
2016,9,2.314285714,0.771428571,1.057142857,1.4,NULL,NULL,NULL,NULL,NULL,50
2016,10,0.057142857,0.028571429,0.028571429,0.028571429,NULL,NULL,NULL,NULL,NULL,50
2016,11,0,0,0,0,NULL,NULL,NULL,NULL,NULL,50
2016,12,1.2,0.685714286,0.8,0.914285714,NULL,NULL,NULL,NULL,NULL,50
2016,13,3.771428571,2.8,3.485714286,3.514285714,NULL,NULL,NULL,NULL,NULL,50
2016,14,0,0,0,0,NULL,NULL,NULL,NULL,NULL,50
2016,15,4.742857143,1.914285714,2.085714286,3.428571429,NULL,NULL,NULL,NULL,NULL,50
2016,16,10.65714286,8.742857143,10.31428571,10.45714286,NULL,NULL,NULL,NULL,NULL,50
2016,17,5.428571429,3.828571429,5.228571429,5.428571429,NULL,NULL,NULL,NULL,NULL,50
2016,18,13.94285714,11.42857143,13.02857143,13.62857143,NULL,NULL,NULL,NULL,NULL,50
2016,19,1.228571429,1.028571429,1.142857143,1.228571429,NULL,NULL,NULL,NULL,NULL,50
2016,20,8.4,5.4,7.342857143,8.228571429,NULL,NULL,NULL,NULL,NULL,50
2016,21,11.35714286,9.642857143,10.78571429,11.21428571,NULL,NULL,NULL,NULL,NULL,50
2016,22,1.171428571,0.171428571,0.314285714,0.528571429,NULL,NULL,NULL,NULL,NULL,50
2016,23,0.066666667,0.066666667,0.066666667,0.066666667,NULL,NULL,NULL,NULL,NULL,50
2016,27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50
2016,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50
2016,29,4.266666667,3.533333333,4.266666667,4.266666667,NULL,NULL,NULL,NULL,NULL,50
2016,30,8.971428571,4.314285714,5.6,6.571428571,NULL,NULL,NULL,NULL,NULL,50
2016,31,4.171428571,3.4,3.628571429,3.657142857,NULL,NULL,NULL,NULL,NULL,50
2016,32,4.914285714,3.828571429,4.514285714,4.885714286,NULL,NULL,NULL,NULL,NULL,50
2016,33,1.457142857,1.428571429,1.457142857,1.457142857,NULL,NULL,NULL,NULL,NULL,50
2016,34,5.285714286,4.228571429,5.085714286,5.142857143,NULL,NULL,NULL,NULL,NULL,50
2016,35,5.2,2.542857143,4.257142857,4.885714286,NULL,NULL,NULL,NULL,NULL,50
2016,36,3.9,2.85,2.85,2.9,NULL,NULL,NULL,NULL,NULL,50
2016,1,11.6,5.1,6.8,9.1,25.9,27.85,23.55,6.1,42.45,51
2016,2,2.371428571,1.714285714,2.171428571,2.285714286,27.72857143,31.14285714,25.7,6.642857143,34.71428571,51
2016,3,7.885714286,5.171428571,6.428571429,6.771428571,28.04285714,32.11428571,25.9,5.514285714,29.21428571,51
2016,4,10.25714286,7.771428571,8.085714286,8.285714286,27.6,31.71428571,25.52857143,5.4,36.65714286,51
2016,5,2.628571429,1.628571429,1.742857143,1.942857143,27.85714286,31.54285714,25.62857143,6.757142857,36.65714286,51
2016,6,9.228571429,5.4,6.714285714,8.257142857,27.7,31.65714286,25.38571429,6.485714286,36.67142857,51
2016,7,6.428571429,4.457142857,4.771428571,4.914285714,26.78571429,29.45714286,24.57142857,7.385714286,37.6,51
2016,8,14.37142857,3.485714286,5.085714286,6.657142857,27.05714286,30.07142857,25.15714286,6.871428571,36.6,51
2016,9,1.314285714,0.514285714,0.542857143,0.714285714,27.32857143,31.07142857,24.82857143,7.828571429,41.21428571,51
2016,10,0.028571429,0.028571429,0.028571429,0.028571429,27.92857143,31.35714286,25.95714286,8.814285714,42.74285714,51
2016,11,10.65714286,4.457142857,6.228571429,9.485714286,28.2,32.07142857,25.82857143,6.828571429,31.57142857,51
2016,12,5.371428571,1.571428571,2.685714286,4.742857143,28.28571429,33.04285714,25.85714286,6.828571429,33.01428571,51
2016,13,0.942857143,0.942857143,0.942857143,0.942857143,28.54285714,32.24285714,26.55714286,6.228571429,30.08571429,51
2016,14,0,0,0,0,28.94285714,32.65714286,26.72857143,7.657142857,37.17142857,51
2016,15,2.771428571,1.8,2.171428571,2.685714286,28.51428571,32.65714286,26.07142857,6.571428571,32.44285714,51
2016,16,4.571428571,4.228571429,4.485714286,4.542857143,29.24285714,32.81428571,26.6,5.971428571,32.71428571,51
2016,17,10.05714286,8.171428571,9.771428571,9.971428571,29.21428571,33.05714286,26.05714286,7.2,36.35714286,51
2016,18,5.6,4.971428571,4.971428571,5,28.58571429,32.18571429,26.17142857,5.657142857,29.88571429,51
2016,19,0.2,0.171428571,0.2,0.2,29.38571429,33.31428571,27.05714286,6.585714286,31.21428571,51
2016,20,11.65714286,7.942857143,9.771428571,10.85714286,28.67142857,32.41428571,26.08571429,5.585714286,33.15714286,51
2016,21,2.6,1.571428571,1.742857143,2.2,28.41428571,32.15714286,26.01428571,6.128571429,34.1,51
2016,22,7.314285714,4.714285714,6.171428571,6.971428571,28.88571429,32.24285714,25.84285714,7.971428571,37.48571429,51
2016,23,7.4,4.628571429,6.685714286,6.914285714,28.07142857,31.57142857,25.48571429,5.2,33.8,51
2016,24,4.028571429,2.857142857,3.085714286,3.514285714,28.35714286,31.82857143,25.85714286,6.4,33.38571429,51
2016,25,4.771428571,2.828571429,3.342857143,4.285714286,27.75714286,30.68571429,25.21428571,6.457142857,34.81428571,51
2016,26,6.114285714,2.657142857,3.485714286,4.685714286,27.85714286,30.82857143,25.42857143,6.471428571,32.18571429,51
2016,27,0,0,0,0,29.28571429,32.48571429,27.67142857,8.8,30.12857143,51
2016,28,2.114285714,1.485714286,1.771428571,2.114285714,29.07142857,32.32857143,26.64285714,9.242857143,32.91428571,51
2016,29,3.828571429,2.4,3.628571429,3.657142857,27.9,30.78571429,25.37142857,6.585714286,35.44285714,51
2016,30,14.71428571,7.542857143,9.828571429,11.31428571,26.67142857,30.31428571,23.72857143,5.485714286,32.6,51
2016,31,2.942857143,2.4,2.542857143,2.628571429,27.44285714,30.22857143,24.71428571,6.028571429,35.38571429,51
2016,32,2.685714286,2.2,2.514285714,2.628571429,27.92857143,30.91428571,25.45714286,8.014285714,38.17142857,51
2016,33,0.066666667,0.033333333,0.066666667,0.066666667,28.96,31.68,27.2,8.333333333,37.01666667,51
2016,34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,51
2016,35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,51
2016,36,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,51
2016,1,7.9,3,4.3,6.2,NULL,NULL,NULL,NULL,NULL,53
2016,2,1.085714286,0.6,0.657142857,0.685714286,NULL,NULL,NULL,NULL,NULL,53
2016,3,3.457142857,2.571428571,3.285714286,3.4,NULL,NULL,NULL,NULL,NULL,53
2016,4,2.771428571,1.571428571,2.6,2.714285714,NULL,NULL,NULL,NULL,NULL,53
2016,5,2.485714286,1.457142857,1.514285714,1.657142857,NULL,NULL,NULL,NULL,NULL,53
2016,6,1.942857143,1.428571429,1.657142857,1.657142857,NULL,NULL,NULL,NULL,NULL,53
2016,7,3.857142857,1.485714286,1.914285714,2.028571429,NULL,NULL,NULL,NULL,NULL,53
2016,8,10.65714286,2.085714286,2.771428571,3.285714286,NULL,NULL,NULL,NULL,NULL,53
2016,9,5,2.971428571,3.228571429,3.485714286,NULL,NULL,NULL,NULL,NULL,53
2016,10,0.028571429,0.028571429,0.028571429,0.028571429,NULL,NULL,NULL,NULL,NULL,53
2016,11,4.485714286,3.485714286,4.257142857,4.485714286,NULL,NULL,NULL,NULL,NULL,53
2016,12,0,0,0,0,NULL,NULL,NULL,NULL,NULL,53
2016,13,0.057142857,0.028571429,0.028571429,0.057142857,NULL,NULL,NULL,NULL,NULL,53
2016,14,0,0,0,0,NULL,NULL,NULL,NULL,NULL,53
2016,15,3.228571429,2.057142857,2.114285714,2.514285714,NULL,NULL,NULL,NULL,NULL,53
2016,16,1.114285714,0.685714286,0.885714286,0.971428571,NULL,NULL,NULL,NULL,NULL,53
2016,17,4.685714286,4,4.457142857,4.514285714,NULL,NULL,NULL,NULL,NULL,53
2016,18,1.942857143,1.714285714,1.885714286,1.942857143,NULL,NULL,NULL,NULL,NULL,53
2016,19,0,0,0,0,NULL,NULL,NULL,NULL,NULL,53
2016,20,3.428571429,2.285714286,3.057142857,3.285714286,NULL,NULL,NULL,NULL,NULL,53
2016,21,10.22857143,8.314285714,9.428571429,9.828571429,NULL,NULL,NULL,NULL,NULL,53
2016,22,5.314285714,3.571428571,4.371428571,4.971428571,NULL,NULL,NULL,NULL,NULL,53
2016,23,1.8,0.828571429,1.028571429,1.285714286,NULL,NULL,NULL,NULL,NULL,53
2016,24,1.342857143,0.742857143,0.942857143,1.2,NULL,NULL,NULL,NULL,NULL,53
2016,25,4.314285714,2.542857143,2.914285714,3.371428571,NULL,NULL,NULL,NULL,NULL,53
2016,26,4.771428571,1.514285714,1.714285714,2.742857143,NULL,NULL,NULL,NULL,NULL,53
2016,27,0.057142857,0.057142857,0.057142857,0.057142857,NULL,NULL,NULL,NULL,NULL,53
2016,28,1.6,1.6,1.6,1.6,NULL,NULL,NULL,NULL,NULL,53
2016,29,3.314285714,1.942857143,2.742857143,3.2,NULL,NULL,NULL,NULL,NULL,53
2016,30,10,5.628571429,6.971428571,7.885714286,NULL,NULL,NULL,NULL,NULL,53
2016,31,2.628571429,1.371428571,1.657142857,2.114285714,NULL,NULL,NULL,NULL,NULL,53
2016,32,4.742857143,3.885714286,4.371428571,4.457142857,NULL,NULL,NULL,NULL,NULL,53
2016,33,0.628571429,0.6,0.628571429,0.628571429,NULL,NULL,NULL,NULL,NULL,53
2016,34,2.485714286,1.857142857,2.142857143,2.371428571,NULL,NULL,NULL,NULL,NULL,53
2016,35,4.3,2.266666667,3.4,4.033333333,NULL,NULL,NULL,NULL,NULL,53
2016,36,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,53
2016,1,10,4.8,4.9,6.1,NULL,NULL,NULL,NULL,NULL,54
2016,2,2.485714286,1.714285714,2.371428571,2.485714286,NULL,NULL,NULL,NULL,NULL,54
2016,3,2.542857143,1.6,1.771428571,2.057142857,NULL,NULL,NULL,NULL,NULL,54
2016,4,8.8,7.228571429,7.742857143,8.2,NULL,NULL,NULL,NULL,NULL,54
2016,5,7.371428571,4.628571429,5.285714286,5.485714286,NULL,NULL,NULL,NULL,NULL,54
2016,6,3.228571429,2.171428571,2.314285714,2.828571429,NULL,NULL,NULL,NULL,NULL,54
2016,7,3.685714286,2.542857143,2.857142857,3.114285714,NULL,NULL,NULL,NULL,NULL,54
2016,8,13.91428571,3.314285714,5.628571429,7.742857143,NULL,NULL,NULL,NULL,NULL,54
2016,9,2.571428571,1.514285714,1.657142857,1.942857143,NULL,NULL,NULL,NULL,NULL,54
2016,10,1.2,1,1.057142857,1.085714286,NULL,NULL,NULL,NULL,NULL,54
2016,11,1.885714286,0.857142857,1.2,1.228571429,NULL,NULL,NULL,NULL,NULL,54
2016,12,1.2,1.114285714,1.171428571,1.2,NULL,NULL,NULL,NULL,NULL,54
2016,13,2.771428571,2.571428571,2.742857143,2.771428571,NULL,NULL,NULL,NULL,NULL,54
2016,14,0,0,0,0,NULL,NULL,NULL,NULL,NULL,54
2016,15,6.8,4,5.457142857,6.685714286,NULL,NULL,NULL,NULL,NULL,54
2016,16,8.771428571,5.485714286,7.942857143,8.771428571,NULL,NULL,NULL,NULL,NULL,54
2016,17,5.914285714,5.6,5.828571429,5.914285714,NULL,NULL,NULL,NULL,NULL,54
2016,18,8.857142857,6.942857143,7.942857143,8.514285714,NULL,NULL,NULL,NULL,NULL,54
2016,19,4.428571429,2.6,3.371428571,4,NULL,NULL,NULL,NULL,NULL,54
2016,20,10.42857143,5.771428571,8.142857143,10.31428571,NULL,NULL,NULL,NULL,NULL,54
2016,21,13.71428571,8.8,9.971428571,11.77142857,NULL,NULL,NULL,NULL,NULL,54
2016,22,10.94285714,7.4,9.742857143,10.54285714,NULL,NULL,NULL,NULL,NULL,54
2016,23,4.228571429,3.028571429,3.942857143,4.114285714,NULL,NULL,NULL,NULL,NULL,54
2016,24,12.17142857,7.428571429,8.714285714,8.971428571,NULL,NULL,NULL,NULL,NULL,54
2016,25,17.2,9.942857143,13.05714286,13.94285714,NULL,NULL,NULL,NULL,NULL,54
2016,26,6.342857143,3.028571429,3.8,5.4,NULL,NULL,NULL,NULL,NULL,54
2016,27,0,0,0,0,NULL,NULL,NULL,NULL,NULL,54
2016,28,16.68571429,10.28571429,14.54285714,16.31428571,NULL,NULL,NULL,NULL,NULL,54
2016,29,16.05714286,10.34285714,13.02857143,15.74285714,NULL,NULL,NULL,NULL,NULL,54
2016,30,13.82857143,6.542857143,8.714285714,9.542857143,NULL,NULL,NULL,NULL,NULL,54
2016,31,10.82857143,8.171428571,9.714285714,10.37142857,NULL,NULL,NULL,NULL,NULL,54
