Date,denguecases,AveUVIndex,MinUVIndex,MaxUVIndex,PSI,Rainfall_mm,Highest_30Min_Rainfall_mm,Highest_60Min_Rainfall_mm,Highest_120Min_Rainfall_mm,Mean_Temperature_C,Max_Temperature_C,Min_Temperature_C,Mean_WindSpeed_kmh,Max_WindSpeed_kmh,Max_Humidity_Percentage, Mean_Humidity_Percentage, Min_Humidity_Percentage,regionId
8/2/2016,43,4,0,8,55.20833333,1.533333333,1.466666667,1.466666667,1.466666667,28.05,29.6,25.7,12.45,36.55,100,80,60,2
8/3/2016,47,2,0,6,54.58333333,0.2,0.05,0.1,0.15,29.3,31.75,27.75,14.4,34.75,84,69,44,2
8/4/2016,45,3,0,7,53.95833333,4.8,3.166666667,3.7,4,28,29.95,22.75,12.8,65.15,89,77,60,2
8/5/2016,46,3,0,8,51.375,0,0,0,0,28.75,30.45,27.3,14.55,31.15,84,73,56,2
8/6/2016,42,3,0,7,53.29166667,0,0,0,0,29.9,32.6,28.5,10.95,28.45,79,70,54,2
8/7/2016,42,4,0,8,55.70833333,2.333333333,1.866666667,1.933333333,2.333333333,28.95,32.25,25.65,9.5,48.6,89,78,55,2
8/8/2016,42,3,0,7,57.875,1.2,1.2,1.2,1.2,29.85,32.45,27.6,11.2,30.6,94,76,60,2
8/9/2016,46,3,0,8,61.20833333,0,0,0,0,29.9,32.2,28.45,9.9,24.5,84,71,45,2
8/10/2016,46,4,0,8,64.29166667,0,0,0,0,29.6,31.85,28.2,11.5,31.85,89,77,59,2
8/11/2016,48,3,0,8,54.16666667,0,0,0,0,30,32.3,28.45,11.85,26.65,79,71,52,2
8/12/2016,24,4,0,8,53.16666667,0,0,0,0,29.65,31.25,28.6,12.75,35.85,89,74,52,2
8/13/2016,25,2,0,4,53.5,4.6,4.6,4.6,4.6,29.45,31.6,25.4,12.05,44.65,89,72,55,2
8/14/2016,25,2,0,6,58.875,3.375,3.375,3.375,3.375,29.75,31.6,28.45,11.9,31.5,84,72,54,2
8/15/2016,25,3,0,8,61.875,1.4,1.4,1.4,1.4,29.05,30.85,26.85,13.7,42.3,84,71,52,2
8/16/2016,32,2,0,6,55.29166667,0.125,0.125,0.125,0.125,29.55,32.4,28.35,13.35,31.35,84,72,50,2
8/17/2016,30,4,0,9,38.91666667,0,0,0,0,29.95,31.95,28.35,12.75,30.05,84,70,55,2
8/18/2016,31,2,0,4,45.875,1.6,1.266666667,1.433333333,1.433333333,30.1,32.65,28.3,11.7,30.05,89,76,55,2
8/19/2016,32,1,0,3,45.04166667,0.05,0.05,0.05,0.05,30.35,32.8,28.6,13.3,32.75,89,71,47,2
8/20/2016,32,2,0,5,45.91666667,14.66666667,8.6,11.9,13.53333333,28.65,31.6,23.25,12.4,45.4,94,76,59,2
8/21/2016,32,3,0,6,44.95833333,2.333333333,2,2.333333333,2.333333333,29.7,32,27.85,13.5,30.8,84,72,52,2
8/22/2016,32,1,0,4,42.875,15.26666667,11.1,13.76666667,15.06666667,27.95,29.95,23.9,13.65,52.75,100,81,71,2
8/23/2016,32,NULL,NULL,NULL,41.29166667,0,0,0,0,29.75,31.6,28.3,12.2,29.35,84,74,56,2
8/24/2016,34,NULL,NULL,NULL,58.20833333,7.066666667,5.933333333,6.933333333,7.066666667,29.75,31.7,26.75,12.2,30.25,100,75,50,2
8/25/2016,43,NULL,NULL,NULL,58.41666667,30.33333333,19.06666667,26.1,28.86666667,28,30.45,24.4,15.8,51.3,100,80,60,2
8/26/2016,49,NULL,NULL,NULL,43.41666667,0,0,0,0,29.35,31.75,26.4,15.85,34.55,89,68,46,2
8/27/2016,47,NULL,NULL,NULL,73.125,0,0,0,0,29.55,31.9,26.4,14.4,37.8,89,67,37,2
8/28/2016,47,NULL,NULL,NULL,87.04166667,3.1,1.35,1.55,2.85,29.25,31.65,26.85,11.15,29,84,72,41,2
8/29/2016,47,NULL,NULL,NULL,69.29166667,0,0,0,0,29.5,32.7,27.25,9,29.35,89,71,47,2
8/30/2016,44,NULL,NULL,NULL,67.125,1.35,1,1.25,1.35,29.9,32.8,27.85,10.25,40.7,94,79,57,2
8/31/2016,27,NULL,NULL,NULL,52.20833333,8.4,5.4,6.666666667,7.333333333,27.9,29.75,24.4,12.05,47.5,94,84,74,2
9/1/2016,30,NULL,NULL,NULL,NULL,7.783333333,3.666666667,4.733333333,5.433333333,27.9,29.95,24.55,15.3,54.9,94,79,63,2
9/2/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,83,58,2
9/3/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,71,49,2
9/4/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,89,72,47,2
9/5/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,89,75,53,2
9/6/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,89,80,62,2
9/7/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,84,72,51,2
9/8/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,79,60,2
9/9/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,79,73,56,2
9/10/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,89,79,54,2
9/11/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,82,66,2
9/12/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,75,58,2
9/13/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,85,70,2
9/14/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,74,48,2
9/15/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,85,70,2
9/16/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,77,49,2
9/17/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,71,50,2
9/18/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,89,68,51,2
9/19/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,75,48,2
9/20/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,76,52,2
9/21/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,83,66,41,2
9/22/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,74,41,2
9/23/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,77,44,2
9/24/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,89,69,46,2
9/25/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,84,70,49,2
