Date,denguecases,AveUVIndex,MinUVIndex,MaxUVIndex,PSI,Rainfall_mm,Highest_30Min_Rainfall_mm,Highest_60Min_Rainfall_mm,Highest_120Min_Rainfall_mm,Mean_Temperature_C,Max_Temperature_C,Min_Temperature_C,Mean_WindSpeed_kmh,Max_WindSpeed_kmh,Max_Humidity_Percentage, Mean_Humidity_Percentage, Min_Humidity_Percentage,regionId
7/18/2016,120,1,0,3,54.75,11.23333333,7.266666667,11.1,11.2,27.25,33.05,24.85,4.85,25.2,94,79,55,3
7/19/2016,125,3,0,8,56.91666667,5.566666667,4.466666667,4.933333333,5.333333333,27.35,31.35,25.35,5.55,25,100,85,62,3
7/20/2016,140,3,0,6,48.20833333,15.2,10.06666667,12.7,13.96666667,27.35,31.45,23.35,7.6,33.3,94,76,55,3
7/21/2016,145,4,0,8,42.33333333,36.16666667,13.06666667,18.33333333,24.66666667,26.5,29.6,22.9,5,28.8,100,84,67,3
7/22/2016,153,2,0,4,55.125,25.2,10.86666667,14.66666667,16.56666667,26.9,30.7,23.05,5.2,31.35,100,83,56,3
7/23/2016,161,3,0,7,59.54166667,6.766666667,3.333333333,4.266666667,4.766666667,25.65,28.15,23.95,5.75,28.6,96,89,74,3
7/24/2016,161,2,0,7,50.41666667,4.533333333,3.4,3.7,3.766666667,26.65,31.5,23.95,6.3,26.65,94,82,60,3
7/25/2016,161,4,0,8,39.04166667,7.566666667,5.5,6.1,6.166666667,26.65,30.45,23.85,5.6,30.95,94,80,60,3
7/26/2016,168,2,0,5,41.16666667,0.533333333,0.466666667,0.466666667,0.466666667,26.95,28.65,25.3,5.95,23.4,89,77,65,3
7/27/2016,177,4,0,8,49.66666667,22.43333333,16.63333333,20.26666667,20.83333333,25.8,29.7,21.75,5.95,38.85,89,82,72,3
7/28/2016,186,3,0,7,46.33333333,0,0,0,0,28.1,32.3,24.65,5.95,21.4,94,78,50,3
7/29/2016,191,2,0,7,52.66666667,14.7,11.33333333,13.86666667,14.43333333,27.45,30.5,23.7,6.15,39.8,84,74,58,3
7/30/2016,197,3,0,8,53.20833333,0,0,0,0,28.35,31.75,25.55,6.3,25.55,94,73,49,3
7/31/2016,197,2,0,6,49.95833333,0,0,0,0,28.55,31.2,26.95,5.75,22.5,89,74,60,3
8/1/2016,197,3,0,8,45.08333333,1.466666667,1.3,1.466666667,1.466666667,27.85,32,25.65,6.5,33.15,94,81,53,3
8/2/2016,195,4,0,8,51.08333333,3.3,3.25,3.3,3.3,27.4,29.9,25.7,6.5,32.4,100,80,60,3
8/3/2016,197,2,0,6,51.83333333,0,0,0,0,28.6,31.8,26.7,8.6,43.2,84,69,44,3
8/4/2016,151,3,0,7,49.83333333,9.1,7.1,8,8.75,27,29.8,21.6,9,51.5,89,77,60,3
8/5/2016,153,3,0,8,42.91666667,0,0,0,0,27.7,29.6,26.5,10.4,36.7,84,73,56,3
8/6/2016,155,3,0,7,49.79166667,0.45,0.35,0.4,0.4,28.9,32,27.5,8.6,32.8,79,70,54,3
8/7/2016,155,4,0,8,54.375,14.7,8.9,12.45,14.7,28.1,31.7,24.5,7.2,28.1,89,78,55,3
8/8/2016,155,3,0,7,55.45833333,0.05,0.05,0.05,0.05,28.8,31.5,27,9.4,37.1,94,76,60,3
8/9/2016,160,3,0,8,61.16666667,0,0,0,0,29.1,32.1,27.3,7.9,27.7,84,71,45,3
8/10/2016,160,4,0,8,60.91666667,0,0,0,0,29,32,26.8,7.2,32,89,77,59,3
8/11/2016,153,3,0,8,48.54166667,0,0,0,0,29.2,32.2,27.5,8.6,31.7,79,71,52,3
8/12/2016,161,4,0,8,50.70833333,0.65,0.65,0.65,0.65,28.7,30.6,27.4,8.6,50.8,89,74,52,3
8/13/2016,168,2,0,4,51.54166667,6.45,6.2,6.4,6.45,NULL,NULL,NULL,8.3,42.8,89,72,55,3
8/14/2016,168,2,0,6,57.08333333,0.333333333,0.333333333,0.333333333,0.333333333,NULL,NULL,NULL,NULL,NULL,84,72,54,3
8/15/2016,168,3,0,8,60.20833333,1.866666667,1.866666667,1.866666667,1.866666667,NULL,NULL,NULL,NULL,NULL,84,71,52,3
8/16/2016,169,2,0,6,52.33333333,1.6,1.6,1.6,1.6,NULL,NULL,NULL,NULL,NULL,84,72,50,3
8/17/2016,182,4,0,9,35.58333333,0,0,0,0,NULL,NULL,NULL,NULL,NULL,84,70,55,3
8/18/2016,162,2,0,4,42.16666667,0,0,0,0,NULL,NULL,NULL,NULL,NULL,89,76,55,3
8/19/2016,168,1,0,3,49.45833333,0,0,0,0,NULL,NULL,NULL,NULL,NULL,89,71,47,3
8/20/2016,173,2,0,5,40.95833333,34.53333333,26.8,32.26666667,33.06666667,NULL,NULL,NULL,NULL,NULL,94,76,59,3
8/21/2016,173,3,0,6,43.125,3.933333333,3.866666667,3.866666667,3.866666667,NULL,NULL,NULL,NULL,NULL,84,72,52,3
8/22/2016,173,1,0,4,38.95833333,15,13.06666667,13.93333333,14.66666667,NULL,NULL,NULL,NULL,NULL,100,81,71,3
8/23/2016,173,NULL,NULL,NULL,36.79166667,0,0,0,0,NULL,NULL,NULL,NULL,NULL,84,74,56,3
8/24/2016,178,NULL,NULL,NULL,54.70833333,1.733333333,1.6,1.733333333,1.733333333,NULL,NULL,NULL,NULL,NULL,100,75,50,3
8/25/2016,199,NULL,NULL,NULL,55.25,30.4,13.73333333,23.26666667,28.53333333,NULL,NULL,NULL,NULL,NULL,100,80,60,3
8/26/2016,198,NULL,NULL,NULL,37.5,0,0,0,0,NULL,NULL,NULL,NULL,NULL,89,68,46,3
8/27/2016,207,NULL,NULL,NULL,60.875,0,0,0,0,NULL,NULL,NULL,NULL,NULL,89,67,37,3
8/28/2016,207,NULL,NULL,NULL,80.08333333,0.866666667,0.733333333,0.733333333,0.8,NULL,NULL,NULL,NULL,NULL,84,72,41,3
8/29/2016,207,NULL,NULL,NULL,70.25,0,0,0,0,NULL,NULL,NULL,NULL,NULL,89,71,47,3
8/30/2016,211,NULL,NULL,NULL,69.08333333,0,0,0,0,NULL,NULL,NULL,NULL,NULL,94,79,57,3
8/31/2016,167,NULL,NULL,NULL,46.66666667,5.266666667,2.466666667,3,3.266666667,NULL,NULL,NULL,NULL,NULL,94,84,74,3
9/1/2016,171,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,79,63,3
9/2/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,83,58,3
9/3/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,71,49,3
9/4/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,89,72,47,3
9/5/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,89,75,53,3
9/6/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,89,80,62,3
9/7/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,84,72,51,3
9/8/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,79,60,3
9/9/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,79,73,56,3
9/10/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,89,79,54,3
9/11/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,82,66,3
9/12/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,75,58,3
9/13/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,85,70,3
9/14/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,74,48,3
9/15/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,85,70,3
9/16/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,77,49,3
9/17/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,71,50,3
9/18/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,89,68,51,3
9/19/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,75,48,3
9/20/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,76,52,3
9/21/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,83,66,41,3
9/22/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,74,41,3
9/23/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,77,44,3
9/24/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,89,69,46,3
9/25/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,84,70,49,3
