Date,denguecases,AveUVIndex,MinUVIndex,MaxUVIndex,PSI,Rainfall_mm,Highest_30Min_Rainfall_mm,Highest_60Min_Rainfall_mm,Highest_120Min_Rainfall_mm,Mean_Temperature_C,Max_Temperature_C,Min_Temperature_C,Mean_WindSpeed_kmh,Max_WindSpeed_kmh,Max_Humidity_Percentage, Mean_Humidity_Percentage, Min_Humidity_Percentage,regionId
7/26/2016,89,2,0,5,50.08333333,0.083333333,0.066666667,0.066666667,0.066666667,27.7,29.45,26,16.75,44.8,89,77,65,1
7/27/2016,88,4,0,8,57.75,9.6,7.2,7.933333333,8.6,26.9,29.7,23.4,11.55,59.4,89,82,72,1
7/28/2016,92,3,0,7,62.54166667,0,0,0,0,28.6,31.6,25.9,13.1,31.85,94,78,50,1
7/29/2016,94,2,0,7,60.875,6.966666667,5.466666667,6.083333333,6.516666667,28.3,30.25,26.3,14.25,48.8,84,74,58,1
7/30/2016,107,3,0,8,59.125,0,0,0,0,28.5,31.45,26.9,17.25,36.9,94,73,49,1
7/31/2016,107,2,0,6,54.75,0,0,0,0,29,31.5,27.35,10.8,25.55,89,74,60,1
8/1/2016,107,3,0,8,58.5,10.21666667,9.333333333,9.766666667,9.766666667,28.8,31.6,25.85,13.15,42.15,94,81,53,1
8/2/2016,114,4,0,8,59.29166667,4.333333333,4.7,5,5,27.8,30.35,25.6,17.5,53.25,100,80,60,1
8/3/2016,124,2,0,6,55.70833333,0,0,0,0,28.8,32.2,24.8,20.85,41.95,84,69,44,1
8/4/2016,118,3,0,7,55.70833333,8.35,6.733333333,7.7,8.166666667,27.8,30.4,23.7,16.55,79.4,89,77,60,1
8/5/2016,88,3,0,8,55.16666667,0,0,0,0,28.3,30.2,27.05,18.2,37.6,84,73,56,1
8/6/2016,88,3,0,7,54.70833333,0.3,0.166666667,0.233333333,0.266666667,29.4,32.2,27.9,13.5,33.3,79,70,54,1
8/7/2016,88,4,0,8,54.79166667,9.933333333,7.166666667,8.866666667,9.666666667,29.1,31.7,26.55,12.25,32.55,89,78,55,1
8/8/2016,88,3,0,7,60.29166667,0.033333333,0.033333333,0.033333333,0.033333333,29.4,31.9,27.9,12.4,35.65,94,76,60,1
8/9/2016,87,3,0,8,62.75,0,0,0,0,29.5,32.6,27.85,13.15,31.15,84,71,45,1
8/10/2016,87,4,0,8,67.375,2.8,2.1,2.766666667,2.766666667,28.9,31.7,27.4,15.15,32.4,89,77,59,1
8/11/2016,90,3,0,8,58.70833333,0,0,0,0,29.5,32.25,28.4,17.25,36.55,79,71,52,1
8/12/2016,88,4,0,8,55.25,3.3,3,3.3,3.3,29.2,31.35,28.05,19.05,45.55,89,74,52,1
8/13/2016,88,2,0,4,58.375,4.45,3.766666667,4.033333333,4.233333333,28.9,31.05,25.65,16.2,56.15,89,72,55,1
8/14/2016,88,2,0,6,61.08333333,0,0,0,0,29.5,32.1,27.75,16.4,41.95,84,72,54,1
8/15/2016,88,3,0,8,60.54166667,0.533333333,0.5,0.5,0.5,29,31.8,27.35,19.6,48.05,84,71,52,1
8/16/2016,90,2,0,6,56.83333333,0.033333333,0.033333333,0.033333333,0.033333333,29.1,32.35,27.35,17.65,41.75,84,72,50,1
8/17/2016,22,4,0,9,44.66666667,0,0,0,0,29.6,31.75,28.05,16.55,36,84,70,55,1
8/18/2016,22,2,0,4,53.625,0,0.033333333,0.033333333,0.033333333,29.7,32.45,28.25,15.7,38.55,89,76,55,1
8/19/2016,24,1,0,3,61,0.066666667,0.066666667,0.066666667,0.066666667,29.9,32.35,25.7,17.65,45.2,89,71,47,1
8/20/2016,25,2,0,5,49.5,23.96666667,18.06666667,21.36666667,22.43333333,28.3,31.25,23.55,16.05,52.4,94,76,59,1
8/21/2016,25,3,0,6,52.08333333,3.483333333,3.066666667,3.133333333,3.133333333,29.1,32.1,26.2,17.1,37.45,84,72,52,1
8/22/2016,25,1,0,4,52.04166667,13.45,9.6,12.36666667,13.3,27.9,29.9,23.85,14.05,48.95,100,81,71,1
8/23/2016,25,NULL,NULL,NULL,47.41666667,0,0,0,0,29.4,31.95,28.05,15.45,33.45,84,74,56,1
8/24/2016,25,NULL,NULL,NULL,64.54166667,4.466666667,3.1,3.133333333,3.133333333,29.4,32.1,26.7,16.55,37.05,100,75,50,1
8/25/2016,26,NULL,NULL,NULL,65.125,24.46666667,12.03333333,18.16666667,22.63333333,28.2,30.85,24.9,24.8,60.5,100,80,60,1
8/26/2016,24,NULL,NULL,NULL,45.95833333,0,0,0,0,29,32.2,26.7,22.7,43.4,89,68,46,1
8/27/2016,28,NULL,NULL,NULL,79.79166667,0,0,0,0,29.4,32.25,27,23.2,41.05,89,67,37,1
8/28/2016,28,NULL,NULL,NULL,131.375,1.4,1.133333333,1.233333333,1.266666667,29.1,32.15,27.8,15.65,37.95,84,72,41,1
8/29/2016,28,NULL,NULL,NULL,97.20833333,0,0,0,0,29.6,32.3,27.55,12.2,31.3,89,71,47,1
8/30/2016,29,NULL,NULL,NULL,98.91666667,0,0,0,0,29.7,32.25,27.4,13.3,32.05,94,79,57,1
8/31/2016,35,NULL,NULL,NULL,59,7.783333333,3.666666667,4.733333333,5.433333333,27.9,29.95,24.55,15.3,54.9,94,84,74,1
9/1/2016,37,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,79,63,1
9/2/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,83,58,1
9/3/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,71,49,1
9/4/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,89,72,47,1
9/5/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,89,75,53,1
9/6/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,89,80,62,1
9/7/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,84,72,51,1
9/8/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,79,60,1
9/9/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,79,73,56,1
9/10/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,89,79,54,1
9/11/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,82,66,1
9/12/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,75,58,1
9/13/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,85,70,1
9/14/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,74,48,1
9/15/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,85,70,1
9/16/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,77,49,1
9/17/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,71,50,1
9/18/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,89,68,51,1
9/19/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,75,48,1
9/20/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,76,52,1
9/21/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,83,66,41,1
9/22/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,74,41,1
9/23/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,77,44,1
9/24/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,89,69,46,1
9/25/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,84,70,49,1
