Date,denguecases,AveUVIndex,MinUVIndex,MaxUVIndex,PSI,Rainfall_mm,Highest_30Min_Rainfall_mm,Highest_60Min_Rainfall_mm,Highest_120Min_Rainfall_mm,Mean_Temperature_C,Max_Temperature_C,Min_Temperature_C,Mean_WindSpeed_kmh,Max_WindSpeed_kmh,Max_Humidity_Percentage, Mean_Humidity_Percentage, Min_Humidity_Percentage,regionId
7/9/2016,4,3,0,8,49.83333333,24.48888889,12.275,16.05,20,28.4,30.98333333,23.33333333,7.616666667,43.73333333,94,73,58,5
7/10/2016,4,2,0,6,50.95833333,0,0,0,0,29.7,32.98333333,27.28333333,9.833333333,28.55,84,70,49,5
7/11/2016,4,2,0,5,36.58333333,0,0,0,0,29.68333333,32.65,27.58333333,7.983333333,26.15,84,71,49,5
7/12/2016,4,2,0,5,52.25,9.53,6.033333333,8.5,9.855555556,28.05,30.4,24.6,7.733333333,41.16666667,89,82,67,5
7/13/2016,2,3,0,7,52.5,0,0,0,0,29.9,33.2,27.3,7.383333333,24.18333333,84,74,54,5
7/14/2016,5,1,0,2,49.08333333,14.98,9.211111111,11.17777778,12.24444444,27.74,30.53333333,24.55,6.483333333,38.21666667,89,78,59,5
7/15/2016,5,3,0,7,57.45833333,11.44444444,6.65,8.7,10.3,27.06666667,29.53333333,23.83333333,6.466666667,45.18333333,94,82,68,5
7/16/2016,5,3,0,7,58.625,20.9,11.2,14.375,16.675,26.94,30.7,24.38333333,5.916666667,39.55,94,81,66,5
7/17/2016,5,2,0,4,51.625,0.022222222,0.025,0.025,0.025,28.56666667,32.21666667,25.88333333,6.766666667,27.76666667,94,76,46,5
7/18/2016,5,1,0,3,44.75,5.777777778,5.3,6.375,6.4,27.54,32.26666667,24.76666667,5.866666667,35.56666667,94,79,55,5
7/19/2016,5,3,0,8,45.5,4.688888889,3.5,4.25,4.45,27.93333333,31.56666667,25.01666667,7.233333333,32.55,100,85,62,5
7/20/2016,6,3,0,6,31.20833333,21.25555556,11.15,13.1,14.7,27.68,31.43333333,23.7,10.38333333,41.93333333,94,76,55,5
7/21/2016,6,4,0,8,32.5,36.43333333,18.25,22.475,27.35,27.06666667,29.66666667,23.65,6.05,32,100,84,67,5
7/22/2016,3,2,0,4,48.79166667,18.57777778,8.125,11.2,13.825,27.44,30.78333333,23.8,6.95,46.06666667,100,83,56,5
7/23/2016,4,3,0,7,51.66666667,11.87777778,6.15,8.9,9.625,26.31666667,28.35,24.28333333,5.316666667,30.01666667,96,89,74,5
7/24/2016,4,2,0,7,53.33333333,3.4875,2.114285714,2.257142857,2.371428571,27.32,31.74,24.54,5.96,26.2,94,82,60,5
7/25/2016,4,4,0,8,47.08333333,16.22222222,8.45,9.075,9.1,27.16,30.46666667,24.5,5.5,33.3,94,80,60,5
7/26/2016,6,2,0,5,41.125,0.5,0.325,0.325,0.325,27.54,29,25.61666667,6.533333333,28.86666667,89,77,65,5
7/27/2016,10,4,0,8,54.95833333,23.91111111,16.275,19.85,20.9,26.36666667,28.53333333,22.81666667,4.816666667,42.36666667,89,82,72,5
7/28/2016,13,3,0,7,59.70833333,0.022222222,0.025,0.025,0.025,28.6,32,25.26666667,6.35,25.03333333,94,78,50,5
7/29/2016,14,2,0,7,58.75,19.12222222,11.825,13.7,14.375,27.71666667,30.4,24.13333333,6.833333333,41.6,84,74,58,5
7/30/2016,12,3,0,8,49.16666667,0,0,0,0,28.5,31.58333333,25.96666667,8.216666667,28.06666667,94,73,49,5
7/31/2016,12,2,0,6,50.45833333,0,0,0,0,28.96666667,31.45,27,6.866666667,25.2,89,74,60,5
8/1/2016,12,3,0,8,52.41666667,7.666666667,6.675,6.85,6.875,28.28333333,31.86666667,25.83333333,6.666666667,28.31666667,94,81,53,5
8/2/2016,12,4,0,8,54.375,3.06,2.911111111,2.977777778,3.133333333,27.61666667,30.1,25.13333333,8.166666667,32.7,100,80,60,5
8/3/2016,17,2,0,6,50.875,0,0,0,0,29.15,32.41666667,26.3,10.38333333,31.55,84,69,44,5
8/4/2016,19,3,0,7,50.16666667,5.055555556,3.65,4.3,4.65,27.61666667,30.18333333,22.43333333,9.683333333,65.68333333,89,77,60,5
8/5/2016,24,3,0,8,49.20833333,0,0,0,0,28.5,30.71666667,26.88333333,10.31666667,32.05,84,73,56,5
8/6/2016,22,3,0,7,54.125,0.233333333,0.175,0.2,0.2,29.48333333,32.8,27.38333333,9.183333333,28.8,79,70,54,5
8/7/2016,22,4,0,8,57.04166667,4.644444444,3.1,4.625,5.225,28.8,32.1,26.5,7.133333333,26.88333333,89,78,55,5
8/8/2016,22,3,0,7,60.125,0,0,0,0,29.26666667,32.33333333,26.93333333,8.1,28.91666667,94,76,60,5
8/9/2016,24,3,0,8,60.75,0,0,0,0,29.43333333,32.48333333,27,6.9,24.28333333,84,71,45,5
8/10/2016,24,4,0,8,62.29166667,0,0,0,0,29.22,32.06666667,26.63333333,7.433333333,29.51666667,89,77,59,5
8/11/2016,28,3,0,8,53.95833333,0,0,0,0,29.78,32.76666667,27.61666667,8.766666667,28.4,79,71,52,5
8/12/2016,19,4,0,8,52.58333333,6.866666667,2,2.075,2.125,28.88,31.33333333,27.25,8.45,38.58333333,89,74,52,5
8/13/2016,19,2,0,4,55.16666667,4.9,5.088888889,5.111111111,5.155555556,28.98,31.21666667,25.61666667,7.55,38.63333333,89,72,55,5
8/14/2016,19,2,0,6,55.54166667,0.4,0.444444444,0.444444444,0.444444444,29.38333333,32.26666667,27.31666667,7.183333333,31.06666667,84,72,54,5
8/15/2016,19,3,0,8,55.375,0.23,0.133333333,0.133333333,0.133333333,28.88,31.86666667,26.25,9.95,38.4,84,71,52,5
8/16/2016,19,2,0,6,53.95833333,0.622222222,0.325,0.325,0.325,29.35,33.01666667,26.66666667,10.1,32.05,84,72,50,5
8/17/2016,6,4,0,9,39.70833333,0,0,0,0,29.5,32.55,26.28333333,9.666666667,32.21666667,84,70,55,5
8/18/2016,14,2,0,4,46.45833333,6.14,2.777777778,3,3,29.33333333,32.55,27.23333333,9.716666667,33.48333333,89,76,55,5
8/19/2016,15,1,0,3,50.45833333,0.02,0.022222222,0.022222222,0.022222222,29.9,32.96666667,27.05,10.81666667,38.58333333,89,71,47,5
8/20/2016,17,2,0,5,47.45833333,22.96666667,16,19.5,20.675,28.26666667,31.75,23.01666667,9.366666667,45.46666667,94,76,59,5
8/21/2016,17,3,0,6,43.58333333,0.98,1.088888889,1.088888889,1.088888889,29.5,32.58333333,26.36666667,10.26666667,30.05,84,72,52,5
8/22/2016,17,1,0,4,41.125,18.02222222,7.75,10.85,11.55,27.6,30.03333333,23.1,7.8,44.1,100,81,71,5
8/23/2016,17,NULL,NULL,NULL,42.125,0,0,0,0,29.14,32.03333333,27.48333333,7.316666667,24.6,84,74,56,5
8/24/2016,21,NULL,NULL,NULL,59.625,3.66,4,4.066666667,4.066666667,29.26666667,32,26.76666667,7.416666667,35.81666667,100,75,50,5
8/25/2016,37,NULL,NULL,NULL,59,35.83333333,18.1,28.075,35.75,27.95,30.73333333,24.18333333,11.58333333,56.48333333,100,80,60,5
8/26/2016,43,NULL,NULL,NULL,36.41666667,0,0,0,0,29.325,32.43333333,26.46666667,10.75,32.46666667,89,68,46,5
8/27/2016,43,NULL,NULL,NULL,80.66666667,0,0,0,0,29.44,32.71666667,26.38333333,9.366666667,36.41666667,89,67,37,5
8/28/2016,43,NULL,NULL,NULL,118.375,1.555555556,1.225,1.35,1.525,29.21666667,32.35,26.93333333,7.266666667,30.05,84,72,41,5
8/29/2016,43,NULL,NULL,NULL,72.45833333,0,0,0,0,29.31666667,32.63333333,27.05,6.833333333,24.3,89,71,47,5
8/30/2016,49,NULL,NULL,NULL,80,0,0,0,0,29.66666667,33.13333333,27,9.416666667,26.75,94,79,57,5
8/31/2016,48,NULL,NULL,NULL,55.41666667,6.322222222,3.7,4.725,5.25,27.78333333,30.23333333,25.01666667,7.266666667,40.81666667,94,84,74,5
9/1/2016,50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,79,63,5
9/2/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,83,58,5
9/3/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,71,49,5
9/4/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,89,72,47,5
9/5/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,89,75,53,5
9/6/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,89,80,62,5
9/7/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,84,72,51,5
9/8/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,79,60,5
9/9/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,79,73,56,5
9/10/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,89,79,54,5
9/11/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,82,66,5
9/12/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,75,58,5
9/13/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,85,70,5
9/14/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,74,48,5
9/15/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,85,70,5
9/16/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,77,49,5
9/17/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,71,50,5
9/18/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,89,68,51,5
9/19/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,75,48,5
9/20/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,76,52,5
9/21/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,83,66,41,5
9/22/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,74,41,5
9/23/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,77,44,5
9/24/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,89,69,46,5
9/25/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,84,70,49,5
